speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
houwre,Northern House Wren,Troglodytes aedon,L105600,LaBagh Woods Forest Preserve,2025-07-16 20:19,1.0,41.9803903,-87.7412754,True,False,False,S260443543,
rocpig,Rock Pigeon,Columba livia,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,8.0,42.0087282,-87.6592684,True,False,False,S260637449,N
moudov,Mourning Dove,Zenaida macroura,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,2.0,42.0087282,-87.6592684,True,False,False,S260637449,
rthhum,Ruby-throated Hummingbird,Archilochus colubris,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,1.0,42.0087282,-87.6592684,True,False,False,S260637449,
ribgul,Ring-billed Gull,Larus delawarensis,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-16 20:14,5.0,41.9660701,-87.633369,True,False,False,S260455286,
amhgul1,American Herring Gull,Larus smithsonianus,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-16 20:14,1.0,41.9660701,-87.633369,True,False,False,S260455286,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,1.0,42.0087282,-87.6592684,True,False,False,S260637449,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-16 20:14,5.0,41.9660701,-87.633369,True,False,False,S260455286,
barswa,Barn Swallow,Hirundo rustica,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-07-16 20:14,15.0,41.9660701,-87.633369,True,False,False,S260455286,
eursta,European Starling,Sturnus vulgaris,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,20.0,42.0087282,-87.6592684,True,False,False,S260637449,N
amerob,American Robin,Turdus migratorius,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,2.0,42.0087282,-87.6592684,True,False,False,S260637449,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,4.0,42.0087282,-87.6592684,True,False,False,S260637449,
houspa,House Sparrow,Passer domesticus,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,10.0,42.0087282,-87.6592684,True,False,False,S260637449,N
houfin,House Finch,Haemorhous mexicanus,L1060606,"Loyola Park, Chicago",2025-07-16 20:14,4.0,42.0087282,-87.6592684,True,False,False,S260637449,N
